46719,鉛筆のシン,NDC K913,2007/8/2,2014/9/21,967,香倶土 三鳥,夢野久作全集7,三一書房,川山隆,土屋隆
46719,鉛筆のシン,NDC K913,2007/8/2,2014/9/21,96,夢野 久作,夢野久作全集7,三一書房,川山隆,土屋隆
46720,お金とピストル,NDC K913,2007/8/11,2014/9/21,967,香倶土 三鳥,夢野久作全集7,三一書房,川山隆,土屋隆
46720,お金とピストル,NDC K913,2007/8/11,2014/9/21,96,夢野 久作,夢野久作全集7,三一書房,川山隆,土屋隆
46721,がちゃがちゃ,NDC K913,2007/8/5,2014/9/21,967,香倶土 三鳥,夢野久作全集7,三一書房,川山隆,土屋隆
46721,がちゃがちゃ,NDC K913,2007/8/5,2014/9/21,96,夢野 久作,夢野久作全集7,三一書房,川山隆,土屋隆
46722,鷹とひらめ,NDC K913,2007/8/11,2014/9/21,967,香倶土 三鳥,夢野久作全集7,三一書房,川山隆,土屋隆
46722,鷹とひらめ,NDC K913,2007/8/11,2014/9/21,96,夢野 久作,夢野久作全集7,三一書房,川山隆,土屋隆
46723,狸と与太郎,NDC K913,2007/8/11,2014/9/21,967,香倶土 三鳥,夢野久作全集7,三一書房,川山隆,土屋隆
46723,狸と与太郎,NDC K913,2007/8/11,2014/9/21,96,夢野 久作,夢野久作全集7,三一書房,川山隆,土屋隆
46724,電信柱と黒雲,NDC K913,2007/8/5,2014/9/21,967,香倶土 三鳥,夢野久作全集7,三一書房,川山隆,土屋隆
46724,電信柱と黒雲,NDC K913,2007/8/5,2014/9/21,96,夢野 久作,夢野久作全集7,三一書房,川山隆,土屋隆
46725,人形と狼,NDC K913,2007/8/14,2014/9/21,967,香倶土 三鳥,夢野久作全集7,三一書房,川山隆,土屋隆
46725,人形と狼,NDC K913,2007/8/14,2014/9/21,96,夢野 久作,夢野久作全集7,三一書房,川山隆,土屋隆
46726,二つの鞄,NDC K913,2007/8/8,2014/9/21,967,香倶土 三鳥,夢野久作全集7,三一書房,川山隆,土屋隆
46726,二つの鞄,NDC K913,2007/8/8,2014/9/21,96,夢野 久作,夢野久作全集7,三一書房,川山隆,土屋隆
46727,二人の男と荷車曳き,NDC K913,2007/8/8,2014/9/21,967,香倶土 三鳥,夢野久作全集7,三一書房,川山隆,土屋隆
46727,二人の男と荷車曳き,NDC K913,2007/8/8,2014/9/21,96,夢野 久作,夢野久作全集7,三一書房,川山隆,土屋隆
46728,森の神,NDC K913,2007/8/17,2014/9/21,967,香倶土 三鳥,夢野久作全集7,三一書房,川山隆,土屋隆
46728,森の神,NDC K913,2007/8/17,2014/9/21,96,夢野 久作,夢野久作全集7,三一書房,川山隆,土屋隆
46729,約束,NDC K913,2007/8/17,2014/9/21,967,香倶土 三鳥,夢野久作全集7,三一書房,川山隆,土屋隆
46729,約束,NDC K913,2007/8/17,2014/9/21,96,夢野 久作,夢野久作全集7,三一書房,川山隆,土屋隆
46730,ツクツク法師,NDC K913,2007/8/14,2014/9/21,967,香倶土 三鳥,夢野久作全集7,三一書房,川山隆,土屋隆
46730,ツクツク法師,NDC K913,2007/8/14,2014/9/21,96,夢野 久作,夢野久作全集7,三一書房,川山隆,土屋隆
46731,蚤と蚊,NDC K913,2007/8/14,2014/9/21,1262,土原 耕作,夢野久作全集7,三一書房,川山隆,土屋隆
46731,蚤と蚊,NDC K913,2007/8/14,2014/9/21,96,夢野 久作,夢野久作全集7,三一書房,川山隆,土屋隆
46732,蛇と蛙,NDC K913,2007/8/11,2014/9/21,1262,土原 耕作,夢野久作全集7,三一書房,川山隆,土屋隆
46732,蛇と蛙,NDC K913,2007/8/11,2014/9/21,96,夢野 久作,夢野久作全集7,三一書房,川山隆,土屋隆
46733,ペンとインキ,NDC K913,2007/8/14,2014/9/21,1262,土原 耕作,夢野久作全集7,三一書房,川山隆,土屋隆
46733,ペンとインキ,NDC K913,2007/8/14,2014/9/21,96,夢野 久作,夢野久作全集7,三一書房,川山隆,土屋隆
46734,教育の目的,NDC 371,2007/4/12,2014/9/21,296,福沢 諭吉,福沢諭吉教育論集,岩波文庫、岩波書店,田中哲郎,noriko saito
46735,泡盛物語,NDC 914,2007/1/15,2014/9/21,1248,佐藤 垢石,『たぬき汁』以後,つり人ノベルズ、つり人社,門田裕志,松永正敏
46737,岩魚,NDC 913,2007/1/15,2014/9/21,1248,佐藤 垢石,『たぬき汁』以後,つり人ノベルズ、つり人社,門田裕志,松永正敏
46738,烏恵寿毛,NDC 914,2007/1/15,2014/9/21,1248,佐藤 垢石,『たぬき汁』以後,つり人ノベルズ、つり人社,門田裕志,松永正敏
46739,越後の闘牛,NDC 788 914,2007/1/15,2014/9/21,1248,佐藤 垢石,『たぬき汁』以後,つり人ノベルズ、つり人社,門田裕志,松永正敏
46740,岡ふぐ談,NDC 914,2007/1/15,2014/9/21,1248,佐藤 垢石,『たぬき汁』以後,つり人ノベルズ、つり人社,門田裕志,松永正敏
46741,香熊,NDC 596 914,2007/1/15,2014/9/21,1248,佐藤 垢石,『たぬき汁』以後,つり人ノベルズ、つり人社,門田裕志,松永正敏
46742,熊狩名人,NDC 787 914,2007/1/15,2014/9/21,1248,佐藤 垢石,『たぬき汁』以後,つり人ノベルズ、つり人社,門田裕志,松永正敏
46743,猿ヶ京,NDC 914,2007/1/23,2014/9/21,1248,佐藤 垢石,『たぬき汁』以後,つり人ノベルズ、つり人社,門田裕志,松永正敏
46744,支那の狸汁,NDC 913,2007/1/15,2014/9/21,1248,佐藤 垢石,『たぬき汁』以後,つり人ノベルズ、つり人社,門田裕志,松永正敏
46745,しゃもじ（杓子）,NDC 913,2007/1/15,2014/9/21,1248,佐藤 垢石,『たぬき汁』以後,つり人ノベルズ、つり人社,門田裕志,松永正敏
46746,食指談,NDC 596 914,2007/1/23,2014/9/21,1248,佐藤 垢石,『たぬき汁』以後,つり人ノベルズ、つり人社,門田裕志,松永正敏
46748,純情狸,NDC 913,2007/1/15,2014/9/21,1248,佐藤 垢石,『たぬき汁』以後,つり人ノベルズ、つり人社,門田裕志,松永正敏
46749,食べもの,NDC 914,2007/1/23,2014/9/21,1248,佐藤 垢石,『たぬき汁』以後,つり人ノベルズ、つり人社,門田裕志,松永正敏
46751,利根川の鮎,NDC 787 914,2015/12/14,2015/9/1,1248,佐藤 垢石,垢石釣り紀行,つり人ノベルズ、つり人社,門田裕志,湖山ルル
46752,飛沙魚,NDC 787 914,2007/1/23,2014/9/21,1248,佐藤 垢石,『たぬき汁』以後,つり人ノベルズ、つり人社,門田裕志,松永正敏
46753,鯰,NDC 787 914,2007/1/23,2014/9/21,1248,佐藤 垢石,『たぬき汁』以後,つり人ノベルズ、つり人社,門田裕志,松永正敏
46754,入社試験,NDC 914,2007/1/23,2014/9/21,1248,佐藤 垢石,『たぬき汁』以後,つり人ノベルズ、つり人社,門田裕志,松永正敏
46755,魔味洗心,NDC 787 914,2007/1/23,2014/9/21,1248,佐藤 垢石,『たぬき汁』以後,つり人ノベルズ、つり人社,門田裕志,松永正敏
46757,老狸伝,NDC 914,2007/1/23,2014/9/21,1248,佐藤 垢石,『たぬき汁』以後,つり人ノベルズ、つり人社,門田裕志,松永正敏
46758,わが童心,NDC 914,2007/1/23,2014/9/21,1248,佐藤 垢石,『たぬき汁』以後,つり人ノベルズ、つり人社,門田裕志,松永正敏
46759,ミミズ酒と美女,NDC 914,2007/1/23,2014/9/21,1248,佐藤 垢石,『たぬき汁』以後,つり人ノベルズ、つり人社,門田裕志,松永正敏
46760,幕末維新懐古談,NDC 712 914,2007/2/22,2014/9/21,270,高村 光雲,幕末維新懐古談,岩波文庫、岩波書店,網迫、土屋隆,noriko saito
46761,幕末維新懐古談,NDC 712 914,2007/2/22,2014/9/21,270,高村 光雲,幕末維新懐古談,岩波文庫、岩波書店,網迫、土屋隆,noriko saito
46762,幕末維新懐古談,NDC 712 914,2007/2/22,2014/9/21,270,高村 光雲,幕末維新懐古談,岩波文庫、岩波書店,網迫、土屋隆,noriko saito
46763,幕末維新懐古談,NDC 712 914,2007/2/22,2014/9/21,270,高村 光雲,幕末維新懐古談,岩波文庫、岩波書店,網迫、土屋隆,noriko saito
46764,幕末維新懐古談,NDC 712 914,2007/2/22,2014/9/21,270,高村 光雲,幕末維新懐古談,岩波文庫、岩波書店,網迫、土屋隆,noriko saito
46765,『七面鳥』と『忘れ褌』,NDC 913,2007/4/27,2014/9/21,1248,佐藤 垢石,完本　たぬき汁,つり人ノベルズ、つり人社,門田裕志,仙酔ゑびす
46766,石亀のこと,NDC 787 914,2007/6/28,2014/9/21,1248,佐藤 垢石,垢石釣り随筆,つり人ノベルズ、つり人社,門田裕志,仙酔ゑびす
46767,石を食う,NDC 787 914,2007/6/28,2014/9/21,1248,佐藤 垢石,垢石釣り随筆,つり人ノベルズ、つり人社,門田裕志,仙酔ゑびす
46768,海豚と河豚,NDC 914,2007/4/16,2014/9/21,1248,佐藤 垢石,完本　たぬき汁,つり人ノベルズ、つり人社,門田裕志,仙酔ゑびす
46769,うむどん,NDC 914,2007/4/27,2014/9/21,1248,佐藤 垢石,完本　たぬき汁,つり人ノベルズ、つり人社,門田裕志,仙酔ゑびす
46770,縁談,NDC 913,2007/4/20,2014/9/21,1248,佐藤 垢石,完本　たぬき汁,つり人ノベルズ、つり人社,門田裕志,仙酔ゑびす
46771,想い出,NDC 787 914,2007/6/20,2014/9/21,1248,佐藤 垢石,垢石釣り随筆,つり人ノベルズ、つり人社,門田裕志,仙酔ゑびす
46772,鰍の卵について,NDC 787 914,2007/6/26,2014/9/21,1248,佐藤 垢石,垢石釣り随筆,つり人ノベルズ、つり人社,門田裕志,仙酔ゑびす
46773,寒鮒,NDC 787 914,2007/7/11,2014/9/21,1248,佐藤 垢石,垢石釣り随筆,つり人ノベルズ、つり人社,門田裕志,仙酔ゑびす
46774,季節の味,NDC 787 914,2007/7/15,2014/9/21,1248,佐藤 垢石,垢石釣り随筆,つり人ノベルズ、つり人社,門田裕志,仙酔ゑびす
46775,議会見物,NDC 914,2007/4/20,2014/9/21,1248,佐藤 垢石,完本　たぬき汁,つり人ノベルズ、つり人社,門田裕志,仙酔ゑびす
46776,桑の虫と小伜,NDC 787 914,2007/6/24,2014/9/21,1248,佐藤 垢石,垢石釣り随筆,つり人ノベルズ、つり人社,門田裕志,仙酔ゑびす
46777,香気の尊さ,NDC 787 914,2007/7/15,2014/9/21,1248,佐藤 垢石,垢石釣り随筆,つり人ノベルズ、つり人社,門田裕志,仙酔ゑびす
46778,香魚と水質,NDC 787 914,2007/7/15,2014/9/21,1248,佐藤 垢石,垢石釣り随筆,つり人ノベルズ、つり人社,門田裕志,仙酔ゑびす
46779,香魚の讃,NDC 787 914,2007/6/30,2014/9/21,1248,佐藤 垢石,垢石釣り随筆,つり人ノベルズ、つり人社,門田裕志,仙酔ゑびす
46780,小伜の釣り,NDC 787 914,2007/6/24,2014/9/21,1248,佐藤 垢石,垢石釣り随筆,つり人ノベルズ、つり人社,門田裕志,仙酔ゑびす
46781,木の葉山女魚,NDC 787 914,2007/7/6,2014/9/21,1248,佐藤 垢石,垢石釣り随筆,つり人ノベルズ、つり人社,門田裕志,仙酔ゑびす
46782,採峰徘菌愚,NDC 787,2007/4/24,2014/9/21,1248,佐藤 垢石,完本　たぬき汁,つり人ノベルズ、つり人社,門田裕志,仙酔ゑびす
46783,莢豌豆の虫,NDC 787 914,2007/6/24,2014/9/21,1248,佐藤 垢石,垢石釣り随筆,つり人ノベルズ、つり人社,門田裕志,仙酔ゑびす
46784,酒渇記,NDC 914,2007/4/24,2014/9/21,1248,佐藤 垢石,完本　たぬき汁,つり人ノベルズ、つり人社,門田裕志,仙酔ゑびす
46785,酒徒漂泊,NDC 914,2007/4/16,2014/9/21,1248,佐藤 垢石,完本　たぬき汁,つり人ノベルズ、つり人社,門田裕志,仙酔ゑびす
46786,すっぽん,NDC 596 914,2007/4/20,2014/9/21,1248,佐藤 垢石,完本　たぬき汁,つり人ノベルズ、つり人社,門田裕志,仙酔ゑびす
46787,巣離れの鮒,NDC 787 914,2007/7/11,2014/9/21,1248,佐藤 垢石,垢石釣り随筆,つり人ノベルズ、つり人社,門田裕志,仙酔ゑびす
46788,細流の興趣,NDC 787 914,2007/7/11,2014/9/21,1248,佐藤 垢石,垢石釣り随筆,つり人ノベルズ、つり人社,門田裕志,仙酔ゑびす
46789,増上寺物語,NDC 913,2007/4/24,2014/9/21,1248,佐藤 垢石,完本　たぬき汁,つり人ノベルズ、つり人社,門田裕志,仙酔ゑびす
46790,鯛釣り素人咄,NDC 787 914,2007/7/11,2014/9/21,1248,佐藤 垢石,垢石釣り随筆,つり人ノベルズ、つり人社,門田裕志,仙酔ゑびす
46791,鯛と赤蛸,NDC 787 914,2007/6/30,2014/9/21,1248,佐藤 垢石,垢石釣り随筆,つり人ノベルズ、つり人社,門田裕志,仙酔ゑびす
46792,たぬき汁,NDC 914 596,2007/4/16,2014/9/21,1248,佐藤 垢石,完本　たぬき汁,つり人ノベルズ、つり人社,門田裕志,仙酔ゑびす
46793,淡紫裳,NDC 915,2007/4/20,2014/9/21,1248,佐藤 垢石,完本　たぬき汁,つり人ノベルズ、つり人社,門田裕志,仙酔ゑびす
46794,探巣遅日,NDC 914,2007/4/24,2014/9/21,1248,佐藤 垢石,完本　たぬき汁,つり人ノベルズ、つり人社,門田裕志,仙酔ゑびす
46795,父の俤,NDC 787 914,2007/6/16,2014/9/21,1248,佐藤 垢石,垢石釣り随筆,つり人ノベルズ、つり人社,門田裕志,仙酔ゑびす
46796,釣った魚の味,NDC 787 914,2007/7/15,2014/9/21,1248,佐藤 垢石,垢石釣り随筆,つり人ノベルズ、つり人社,門田裕志,仙酔ゑびす
46797,盗難,NDC 913,2007/4/20,2014/9/21,1248,佐藤 垢石,完本　たぬき汁,つり人ノベルズ、つり人社,門田裕志,仙酔ゑびす
46798,利根の尺鮎,NDC 787 914,2007/7/3,2014/9/21,1248,佐藤 垢石,垢石釣り随筆,つり人ノベルズ、つり人社,門田裕志,仙酔ゑびす
46799,瀞,NDC 787 914,2007/7/3,2014/9/21,1248,佐藤 垢石,垢石釣り随筆,つり人ノベルズ、つり人社,門田裕志,仙酔ゑびす
46800,蜻蛉返り,NDC 787 914,2007/7/15,2014/9/21,1248,佐藤 垢石,垢石釣り随筆,つり人ノベルズ、つり人社,門田裕志,仙酔ゑびす
46801,濁酒を恋う,NDC 914,2007/4/27,2014/9/21,1248,佐藤 垢石,完本　たぬき汁,つり人ノベルズ、つり人社,門田裕志,仙酔ゑびす
46802,那珂川の鱸釣り,NDC 787 914,2007/7/6,2014/9/21,1248,佐藤 垢石,垢石釣り随筆,つり人ノベルズ、つり人社,門田裕志,仙酔ゑびす
46803,楢の若葉,NDC 787 914,2007/6/16,2014/9/21,1248,佐藤 垢石,垢石釣り随筆,つり人ノベルズ、つり人社,門田裕志,仙酔ゑびす
46804,にらみ鯛 ,NDC 914,2007/4/27,2014/9/21,1248,佐藤 垢石,完本　たぬき汁,つり人ノベルズ、つり人社,門田裕志,仙酔ゑびす
46805,母の匂い,NDC 787 914,2007/6/16,2014/9/21,1248,佐藤 垢石,垢石釣り随筆,つり人ノベルズ、つり人社,門田裕志,仙酔ゑびす
46806,榛名湖の公魚釣り,NDC 787 914,2007/7/11,2014/9/21,1248,佐藤 垢石,垢石釣り随筆,つり人ノベルズ、つり人社,門田裕志,仙酔ゑびす
46807,春宵因縁談,NDC 914,2007/4/27,2014/9/21,1248,佐藤 垢石,完本　たぬき汁,つり人ノベルズ、つり人社,門田裕志,仙酔ゑびす
46808,姫柚子の讃,NDC 914,2007/4/16,2014/9/21,1248,佐藤 垢石,完本　たぬき汁,つり人ノベルズ、つり人社,門田裕志,仙酔ゑびす
46809,氷湖の公魚,NDC 787 914,2007/7/15,2014/9/21,1248,佐藤 垢石,垢石釣り随筆,つり人ノベルズ、つり人社,門田裕志,仙酔ゑびす
46810,美音会,NDC 768,2007/4/24,2014/9/21,1248,佐藤 垢石,完本　たぬき汁,つり人ノベルズ、つり人社,門田裕志,仙酔ゑびす
46811,冬の鰍,NDC 787 914,2007/7/15,2014/9/21,1248,佐藤 垢石,垢石釣り随筆,つり人ノベルズ、つり人社,門田裕志,仙酔ゑびす
46812,鱒の卵,NDC 787 914,2007/6/26,2014/9/21,1248,佐藤 垢石,垢石釣り随筆,つり人ノベルズ、つり人社,門田裕志,仙酔ゑびす
46813,水と骨,NDC 787 914,2007/7/3,2014/9/21,1248,佐藤 垢石,垢石釣り随筆,つり人ノベルズ、つり人社,門田裕志,仙酔ゑびす
46814,水の遍路,NDC 787 914,2007/6/20,2014/9/21,1248,佐藤 垢石,垢石釣り随筆,つり人ノベルズ、つり人社,門田裕志,仙酔ゑびす
46815,みやこ鳥,NDC 914,2007/4/16,2014/9/21,1248,佐藤 垢石,完本　たぬき汁,つり人ノベルズ、つり人社,門田裕志,仙酔ゑびす
46816,ザザ虫の佃煮,NDC 787 914,2007/6/28,2014/9/21,1248,佐藤 垢石,垢石釣り随筆,つり人ノベルズ、つり人社,門田裕志,仙酔ゑびす
46817,あのときの王子くん,NDC K953,2006/12/31,2016/6/20,10,大久保 ゆう,,,大久保ゆう,
46817,あのときの王子くん,NDC K953,2006/12/31,2016/6/20,1265,サン＝テグジュペリ アントワーヌ・ド,,,大久保ゆう,
46818,笑いの歌,NDC 931,2008/1/6,2014/9/21,115,ブレイク ウィリアム,世界名作選（一）,日本少国民文庫、新潮社,川山隆,小林繁雄、門田裕志
46818,笑いの歌,NDC 931,2008/1/6,2014/9/21,1258,吉田 甲子太郎,世界名作選（一）,日本少国民文庫、新潮社,川山隆,小林繁雄、門田裕志
46819,母の話,NDC K953,2008/2/5,2014/9/21,1154,岸田 国士,世界名作選（一）,日本少国民文庫、新潮社,川山隆,小林繁雄、門田裕志
46819,母の話,NDC K953,2008/2/5,2014/9/21,338,フランス アナトール,世界名作選（一）,日本少国民文庫、新潮社,川山隆,小林繁雄、門田裕志
46820,植物一日一題,NDC 470,2008/1/8,2014/9/21,1266,牧野 富太郎,植物一日一題,博品社,川山隆,松永正敏
46821,植物知識,NDC 470,2008/1/3,2014/9/21,1266,牧野 富太郎,植物知識,講談社,川山隆,小林繁雄、門田裕志
46822,ジャン・クリストフ,NDC K953,2008/1/29,2014/9/21,906,豊島 与志雄,世界名作選（一）,日本少国民文庫、新潮社,川山隆,小林繁雄、門田裕志
46822,ジャン・クリストフ,NDC K953,2008/1/29,2014/9/21,1093,ロラン ロマン,世界名作選（一）,日本少国民文庫、新潮社,川山隆,小林繁雄、門田裕志
46823,懐中時計,NDC K913,2007/8/5,2014/9/21,1262,土原 耕作,夢野久作全集7,三一書房,川山隆,土屋隆
46823,懐中時計,NDC K913,2007/8/5,2014/9/21,96,夢野 久作,夢野久作全集7,三一書房,川山隆,土屋隆
46824,石をしょわずに,NDC 370,2010/3/28,2014/9/21,1225,村山 俊太郎,生活綴方と教師の仕事,桐書房,しだひろし,土屋隆
46826,瘠我慢の説,NDC 121 312,2006/12/14,2014/9/18,296,福沢 諭吉,明治十年丁丑公論・瘠我慢の説,講談社学術文庫、講談社,kazuishi,田中哲郎
46827,瘠我慢の説,NDC 915,2006/12/14,2014/9/18,1264,榎本 武揚,明治十年丁丑公論・瘠我慢の説,講談社学術文庫、講談社,kazuishi,田中哲郎
46827,瘠我慢の説,NDC 915,2006/12/14,2014/9/18,354,勝 海舟,明治十年丁丑公論・瘠我慢の説,講談社学術文庫、講談社,kazuishi,田中哲郎
46827,瘠我慢の説,NDC 915,2006/12/14,2014/9/18,296,福沢 諭吉,明治十年丁丑公論・瘠我慢の説,講談社学術文庫、講談社,kazuishi,田中哲郎
46828,瘠我慢の説,NDC 121 312,2006/12/14,2014/9/18,1206,石河 幹明,明治十年丁丑公論・瘠我慢の説,講談社学術文庫、講談社,kazuishi,田中哲郎
46829,瘠我慢の説,NDC 914,2006/12/14,2014/9/18,1207,木村 芥舟,明治十年丁丑公論・瘠我慢の説,講談社学術文庫、講談社,kazuishi,田中哲郎
46831,鴎外の思い出,NDC 910 914,2007/12/15,2014/9/21,1247,小金井 喜美子,鴎外の思い出,岩波文庫、岩波書店,門田裕志,川山隆
46832,チチアンの死,NDC 942,2007/9/12,2014/9/21,120,木下 杢太郎,書物の王国13　芸術家,国書刊行会,川山隆,noriko saito
46832,チチアンの死,NDC 942,2007/9/12,2014/9/21,1192,ホーフマンスタール フーゴー・フォン,書物の王国13　芸術家,国書刊行会,川山隆,noriko saito
46833,泉鏡花先生のこと,NDC 914,2007/9/7,2014/9/21,1268,小村 雪岱,書物の王国13　芸術家,国書刊行会,川山隆,noriko saito
46834,命の鍛錬,NDC 159 498,2007/7/23,2014/9/21,1026,関 寛,命の洗濯,警醒社,田中敬三,小林繁雄
46835,養生心得草,NDC 498,2007/7/23,2014/9/21,1026,関 寛,命の洗濯,警醒社,田中敬三,小林繁雄
46836,幕末維新懐古談,NDC 712 914,2007/3/21,2014/9/21,270,高村 光雲,幕末維新懐古談,岩波文庫、岩波書店,網迫、土屋隆,noriko saito
46837,幕末維新懐古談,NDC 712 914,2007/3/21,2014/9/21,270,高村 光雲,幕末維新懐古談,岩波文庫、岩波書店,網迫、土屋隆,noriko saito
46838,幕末維新懐古談,NDC 712 914,2007/3/21,2014/9/21,270,高村 光雲,幕末維新懐古談,岩波文庫、岩波書店,網迫、土屋隆,noriko saito
46839,幕末維新懐古談,NDC 712 914,2007/3/21,2014/9/21,270,高村 光雲,幕末維新懐古談,岩波文庫、岩波書店,網迫、土屋隆,noriko saito
46840,幕末維新懐古談,NDC 712 914,2007/3/21,2014/9/21,270,高村 光雲,幕末維新懐古談,岩波文庫、岩波書店,網迫、土屋隆,noriko saito
46841,幕末維新懐古談,NDC 712 914,2007/3/25,2014/9/21,270,高村 光雲,幕末維新懐古談,岩波文庫、岩波書店,網迫、土屋隆,noriko saito
46842,幕末維新懐古談,NDC 712 914,2007/3/25,2014/9/21,270,高村 光雲,幕末維新懐古談,岩波文庫、岩波書店,網迫、土屋隆,noriko saito
46843,幕末維新懐古談,NDC 712 914,2007/3/25,2014/9/21,270,高村 光雲,幕末維新懐古談,岩波文庫、岩波書店,網迫、土屋隆,noriko saito
46844,幕末維新懐古談,NDC 712 914,2007/3/25,2014/9/21,270,高村 光雲,幕末維新懐古談,岩波文庫、岩波書店,網迫、土屋隆,noriko saito
46845,人生論ノート,NDC 121,2008/2/18,2017/9/23,218,三木 清,三木清全集第一巻,岩波書店,石井彰文,川山隆
46846,哲学はどう学んでゆくか,NDC 100 121,2008/2/12,2014/9/21,218,三木 清,三木清全集　第一巻,岩波書店,石井彰文,川山隆
46847,哲学はやさしくできないか,NDC 104,2008/2/12,2014/9/21,218,三木 清,三木清全集　第一巻,岩波書店,石井彰文,川山隆
46848,明治三十一年三月十二日三田演説会に於ける演説,NDC 370,2011/5/7,2014/9/16,296,福沢 諭吉,福澤諭吉全集　第19卷,岩波書店,田中哲郎,小林繁雄
46849,かへらじと,NDC 912,2011/7/28,2014/9/16,1154,岸田 国士,岸田國士全集6,岩波書店,kompass,門田裕志
46850,雅俗貧困譜,NDC 912,2011/7/13,2014/9/16,1154,岸田 国士,岸田國士全集6,岩波書店,kompass,門田裕志
46851,けむり（ラヂオ物語）,NDC 912,2011/7/28,2014/9/16,1154,岸田 国士,岸田國士全集6,岩波書店,kompass,門田裕志
46852,歳月,NDC 912,2011/8/15,2014/9/16,1154,岸田 国士,岸田國士全集6,岩波書店,kompass,門田裕志
46853,五月晴れ,NDC 912,2011/8/15,2014/9/16,1154,岸田 国士,岸田國士全集6,岩波書店,kompass,門田裕志
46854,職業（教訓劇）,NDC 912,2008/6/16,2014/9/21,1154,岸田 国士,岸田國士全集6,岩波書店,kompass,Juki
46855,空の悪魔（ラヂオ・ドラマ）,NDC 912,2011/8/15,2014/9/16,1154,岸田 国士,岸田國士全集6,岩波書店,kompass,門田裕志
46856,秘密の代償,NDC 912,2011/7/28,2014/9/16,1154,岸田 国士,岸田國士全集6,岩波書店,kompass,門田裕志
46857,風俗時評,NDC 912,2011/7/13,2014/9/16,1154,岸田 国士,岸田國士全集6,岩波書店,kompass,門田裕志
46858,富士はおまけ（ラヂオ・ドラマ）,NDC 912,2011/7/13,2014/9/16,1154,岸田 国士,岸田國士全集6,岩波書店,kompass,門田裕志
46859,キド効果,NDC 913,2010/10/30,2014/9/21,160,海野 十三,海野十三全集　第2巻　俘囚,三一書房,門田裕志,宮城高志
46860,レ・ミゼラブル,NDC 914 953,2007/2/24,2014/9/21,906,豊島 与志雄,レ・ミゼラブル（一）,岩波文庫、岩波書店,tatsuki,小林繁雄、門田裕志
46861,レ・ミゼラブル,NDC 914 953,2007/2/24,2014/9/21,906,豊島 与志雄,レ・ミゼラブル（一）,岩波文庫、岩波書店,tatsuki,小林繁雄、門田裕志
46862,浅間山,NDC 912,2008/4/13,2014/9/21,1154,岸田 国士,岸田國士全集5,岩波書店,kompass,門田裕志
46863,あの星はいつ現はれるか,NDC 912,2008/4/13,2014/9/21,1154,岸田 国士,岸田國士全集5,岩波書店,kompass,門田裕志
46864,医術の進歩,NDC 912,2008/4/28,2014/9/21,1154,岸田 国士,岸田國士全集5,岩波書店,kompass,門田裕志
46865,運を主義にまかす男,NDC 912,2008/4/13,2014/9/21,1154,岸田 国士,岸田國士全集5,岩波書店,kompass,門田裕志
46866,音の世界,NDC 912,2008/4/13,2014/9/21,1154,岸田 国士,岸田國士全集5,岩波書店,kompass,門田裕志
46867,顔,NDC 912,2008/4/16,2014/9/21,1154,岸田 国士,岸田國士全集5,岩波書店,kompass,門田裕志
46868,かんしやく玉,NDC 912,2008/4/16,2014/9/21,1154,岸田 国士,岸田國士全集5,岩波書店,kompass,門田裕志
46869,クロニック・モノロゲ,NDC 912,2008/4/28,2014/9/21,1154,岸田 国士,岸田國士全集5,岩波書店,kompass,門田裕志
46870,喧嘩上手,NDC 912,2008/4/28,2014/9/21,1154,岸田 国士,岸田國士全集5,岩波書店,kompass,門田裕志
46871,序文,NDC 912,2008/4/16,2014/9/21,1154,岸田 国士,岸田國士全集5,岩波書店,kompass,門田裕志
46872,世帯休業,NDC 912,2008/4/16,2014/9/21,1154,岸田 国士,岸田國士全集5,岩波書店,kompass,門田裕志
46873,モノロオグ,NDC 912,2008/4/28,2014/9/21,1154,岸田 国士,岸田國士全集5,岩波書店,kompass,門田裕志
46878,愛国歌小観,NDC 911,2010/10/2,2014/9/21,1059,斎藤 茂吉,齋藤茂吉全集　第十四卷,岩波書店,しだひろし,染川隆俊
46879,愛国百人一首に関連して,NDC 911,2010/10/2,2014/9/21,1059,斎藤 茂吉,齋藤茂吉全集　第十四卷,岩波書店,しだひろし,染川隆俊
46880,愛国百人一首評釈,NDC 911,2010/10/2,2014/9/21,1059,斎藤 茂吉,齋藤茂吉全集　第十四卷,岩波書店,しだひろし,染川隆俊
46886,永遠の夫,NDC 983,2017/10/30,2017/10/22,1157,神西 清,永遠の夫,岩波文庫、岩波書店,高柳典子,Juki
46886,永遠の夫,NDC 983,2017/10/30,2017/10/22,363,ドストエフスキー フィヨードル・ミハイロヴィチ,永遠の夫,岩波文庫、岩波書店,高柳典子,Juki
46888,私の社交ダンス,NDC 799 914,2007/9/13,2014/9/21,1151,久米 正雄,日本の名随筆　別巻96　大正,作品社,浦山敦子,noriko saito
46889,市街を散歩する人の心持,NDC 914,2007/9/12,2014/9/21,120,木下 杢太郎,日本の名随筆　別巻95　明治,作品社,浦山敦子,noriko saito
46890,中津留別の書,NDC 371,2007/4/12,2014/9/21,296,福沢 諭吉,福沢諭吉教育論集,岩波文庫、岩波書店,田中哲郎,noriko saito
46891,戯画,NDC 913,2016/12/11,2016/9/9,997,北条 民雄,定本　北條民雄全集　上巻,東京創元社,Nana ohbe,富田晶子
